Country Name,Region,Continent,"Agricultura, silvicultura y pesca, valor agregado_2015","Agricultura, silvicultura y pesca, valor agregado_2016","Agricultura, silvicultura y pesca, valor agregado_2017","Agricultura, silvicultura y pesca, valor agregado_2018","Agricultura, silvicultura y pesca, valor agregado_2019","Agricultura, silvicultura y pesca, valor agregado_2020","Agricultura, silvicultura y pesca, valor agregado_2021","Agricultura, silvicultura y pesca, valor agregado_2022","Agricultura, silvicultura y pesca, valor agregado_2023",Cobertura de beneficios por desempleo y los ALMP _2015,Cobertura de beneficios por desempleo y los ALMP _2016,Cobertura de beneficios por desempleo y los ALMP _2017,Cobertura de beneficios por desempleo y los ALMP _2018,Cobertura de beneficios por desempleo y los ALMP _2019,Cobertura de beneficios por desempleo y los ALMP _2020,Cobertura de beneficios por desempleo y los ALMP _2021,Comercio servicios_2015,Comercio servicios_2016,Comercio servicios_2017,Comercio servicios_2018,Comercio servicios_2019,Comercio servicios_2020,Comercio servicios_2021,Comercio servicios_2022,Comercio servicios_2023,Contaminación aire_2015,Contaminación aire_2016,Contaminación aire_2017,Crecimiento PIB per capita_2015,Crecimiento PIB per capita_2016,Crecimiento PIB per capita_2017,Crecimiento PIB per capita_2018,Crecimiento PIB per capita_2019,Crecimiento PIB per capita_2020,Crecimiento PIB per capita_2021,Crecimiento PIB per capita_2022,Crecimiento PIB per capita_2023,Crecimiento población urbana_2015,Crecimiento población urbana_2016,Crecimiento población urbana_2017,Crecimiento población urbana_2018,Crecimiento población urbana_2019,Crecimiento población urbana_2020,Crecimiento población urbana_2021,Crecimiento población urbana_2022,Crecimiento población urbana_2023,Desempleo hombres_2015,Desempleo hombres_2016,Desempleo hombres_2017,Desempleo hombres_2018,Desempleo hombres_2019,Desempleo hombres_2020,Desempleo hombres_2021,Desempleo hombres_2022,Desempleo hombres_2023,Desempleo mujeres_2015,Desempleo mujeres_2016,Desempleo mujeres_2017,Desempleo mujeres_2018,Desempleo mujeres_2019,Desempleo mujeres_2020,Desempleo mujeres_2021,Desempleo mujeres_2022,Desempleo mujeres_2023,"Desempleo, total_2015","Desempleo, total_2016","Desempleo, total_2017","Desempleo, total_2018","Desempleo, total_2019","Desempleo, total_2020","Desempleo, total_2021","Desempleo, total_2022","Desempleo, total_2023","Empleadores, total_2015","Empleadores, total_2016","Empleadores, total_2017","Empleadores, total_2018","Empleadores, total_2019","Empleadores, total_2020","Empleadores, total_2021","Empleadores, total_2022","Empleadores, total_2023",Empleados agricultura - hombres_2015,Empleados agricultura - hombres_2016,Empleados agricultura - hombres_2017,Empleados agricultura - hombres_2018,Empleados agricultura - hombres_2019,Empleados agricultura - hombres_2020,Empleados agricultura - hombres_2021,Empleados agricultura - hombres_2022,Empleados agricultura - hombres_2023,Empleados agricultura - mujeres_2015,Empleados agricultura - mujeres_2016,Empleados agricultura - mujeres_2017,Empleados agricultura - mujeres_2018,Empleados agricultura - mujeres_2019,Empleados agricultura - mujeres_2020,Empleados agricultura - mujeres_2021,Empleados agricultura - mujeres_2022,Empleados agricultura - mujeres_2023,"Empleo vulnerable, total_2015","Empleo vulnerable, total_2016","Empleo vulnerable, total_2017","Empleo vulnerable, total_2018","Empleo vulnerable, total_2019","Empleo vulnerable, total_2020","Empleo vulnerable, total_2021","Empleo vulnerable, total_2022","Empleo vulnerable, total_2023",Empleos agricultura_2015,Empleos agricultura_2016,Empleos agricultura_2017,Empleos agricultura_2018,Empleos agricultura_2019,Empleos agricultura_2020,Empleos agricultura_2021,Empleos agricultura_2022,Empleos agricultura_2023,Exportaciones bienes y servicios (% del PIB)_2015,Exportaciones bienes y servicios (% del PIB)_2016,Exportaciones bienes y servicios (% del PIB)_2017,Exportaciones bienes y servicios (% del PIB)_2018,Exportaciones bienes y servicios (% del PIB)_2019,Exportaciones bienes y servicios (% del PIB)_2020,Exportaciones bienes y servicios (% del PIB)_2021,Exportaciones bienes y servicios (% del PIB)_2022,Exportaciones bienes y servicios (% del PIB)_2023,Exportaciones de bienes y servicios(% anual)_2015,Exportaciones de bienes y servicios(% anual)_2016,Exportaciones de bienes y servicios(% anual)_2017,Exportaciones de bienes y servicios(% anual)_2018,Exportaciones de bienes y servicios(% anual)_2019,Exportaciones de bienes y servicios(% anual)_2020,Exportaciones de bienes y servicios(% anual)_2021,Exportaciones de bienes y servicios(% anual)_2022,Exportaciones de bienes y servicios(% anual)_2023,Gasto investigación y desarrollo_2015,Gasto investigación y desarrollo_2016,Gasto investigación y desarrollo_2017,Gasto investigación y desarrollo_2018,Gasto investigación y desarrollo_2019,Gasto investigación y desarrollo_2020,Gasto investigación y desarrollo_2021,Gasto investigación y desarrollo_2022,Indice facilidad para hacer negocios_2019,"Inflación, deflactor del PIB (%) anual_2015","Inflación, deflactor del PIB (%) anual_2016","Inflación, deflactor del PIB (%) anual_2017","Inflación, deflactor del PIB (%) anual_2018","Inflación, deflactor del PIB (%) anual_2019","Inflación, deflactor del PIB (%) anual_2020","Inflación, deflactor del PIB (%) anual_2021","Inflación, deflactor del PIB (%) anual_2022","Inflación, deflactor del PIB (%) anual_2023",Inversión extranjera directa_2015,Inversión extranjera directa_2016,Inversión extranjera directa_2017,Inversión extranjera directa_2018,Inversión extranjera directa_2019,Inversión extranjera directa_2020,Inversión extranjera directa_2021,Inversión extranjera directa_2022,Inversión extranjera directa_2023,Medicos (cada 1.000 personas)_2015,Medicos (cada 1.000 personas)_2016,Medicos (cada 1.000 personas)_2017,Medicos (cada 1.000 personas)_2018,Medicos (cada 1.000 personas)_2019,Medicos (cada 1.000 personas)_2020,Medicos (cada 1.000 personas)_2021,Medicos (cada 1.000 personas)_2022,Nuevas empresas registradas (numero)_2015,Nuevas empresas registradas (numero)_2016,Nuevas empresas registradas (numero)_2017,Nuevas empresas registradas (numero)_2018,Nuevas empresas registradas (numero)_2019,Nuevas empresas registradas (numero)_2020,Nuevas empresas registradas (numero)_2021,Nuevas empresas registradas (numero)_2022,Pago de impuestos (numero)_2015,Pago de impuestos (numero)_2016,Pago de impuestos (numero)_2017,Pago de impuestos (numero)_2018,Pago de impuestos (numero)_2019,Personas desempleadas educación avanzada_2015,Personas desempleadas educación avanzada_2016,Personas desempleadas educación avanzada_2017,Personas desempleadas educación avanzada_2018,Personas desempleadas educación avanzada_2019,Personas desempleadas educación avanzada_2020,Personas desempleadas educación avanzada_2021,Personas desempleadas educación avanzada_2022,Personas desempleadas educación avanzada_2023,Personas desempleadas educación basica_2015,Personas desempleadas educación basica_2016,Personas desempleadas educación basica_2017,Personas desempleadas educación basica_2018,Personas desempleadas educación basica_2019,Personas desempleadas educación basica_2020,Personas desempleadas educación basica_2021,Personas desempleadas educación basica_2022,Personas desempleadas educación basica_2023,Personas desempleadas educación intermedia_2015,Personas desempleadas educación intermedia_2016,Personas desempleadas educación intermedia_2017,Personas desempleadas educación intermedia_2018,Personas desempleadas educación intermedia_2019,Personas desempleadas educación intermedia_2020,Personas desempleadas educación intermedia_2021,Personas desempleadas educación intermedia_2022,Personas desempleadas educación intermedia_2023,PIB per capita US a precios actuales_2015,PIB per capita US a precios actuales_2016,PIB per capita US a precios actuales_2017,PIB per capita US a precios actuales_2018,PIB per capita US a precios actuales_2019,PIB per capita US a precios actuales_2020,PIB per capita US a precios actuales_2021,PIB per capita US a precios actuales_2022,PIB per capita US a precios actuales_2023,Tasa crecimiento prom. anualizada _2015,Tasa crecimiento prom. anualizada _2016,Tasa crecimiento prom. anualizada _2017,Tasa crecimiento prom. anualizada _2018,Tasa crecimiento prom. anualizada _2019,Tasa crecimiento prom. anualizada _2020,Tasa crecimiento prom. anualizada _2021,Tasa crecimiento prom. anualizada _2022,Tasa crecimiento prom. anualizada _2023,Tecnicos investigación y desarrollo_2015,Tecnicos investigación y desarrollo_2016,Tecnicos investigación y desarrollo_2017,Tecnicos investigación y desarrollo_2018,Tierras cultivables_2015,Tierras cultivables_2016,Tierras cultivables_2017,Tierras cultivables_2018,Tierras cultivables_2019,Tierras cultivables_2020,Tierras cultivables_2021,Tierras cultivables_2022,"Trabajadores asalariados (empleados), total_2015","Trabajadores asalariados (empleados), total_2016","Trabajadores asalariados (empleados), total_2017","Trabajadores asalariados (empleados), total_2018","Trabajadores asalariados (empleados), total_2019","Trabajadores asalariados (empleados), total_2020","Trabajadores asalariados (empleados), total_2021","Trabajadores asalariados (empleados), total_2022","Trabajadores asalariados (empleados), total_2023",Trabajadores salud_2015,Trabajadores salud_2016
Eslovenia,Southern Europe,Europe,1.974,1.851,1.693,1.991,1.77,1.897,1.511,1.71,1.519,,,,,,,,26.639,27.716,29.543,29.894,29.904,25.839,28.264,32.826,31.635,99.794,99.474,99.491,2.316,2.959,5.106,4.001,2.787,-4.725,8.099,2.505,1.709,0.493,0.517,0.532,0.855,1.21,1.208,0.828,0.772,0.999,8.048,7.49,5.773,4.604,4.012,4.411,4.259,3.753,3.6,10.033,8.588,7.481,5.7,4.957,5.63,5.318,4.319,3.714,8.962,8.0,6.565,5.108,4.446,4.971,4.744,4.011,3.652,3.697,3.672,3.671,3.654,3.648,3.592,3.628,3.638,3.646,6.86,5.66,6.06,5.758,4.911,4.282,4.292,4.637,4.584,7.056,4.105,4.756,4.813,3.446,3.689,3.642,3.833,3.378,13.22,11.498,11.893,11.692,10.627,10.529,10.634,10.764,10.617,6.949,4.942,5.462,5.326,4.242,4.011,3.997,4.271,4.034,77.664,78.437,83.882,85.569,84.357,78.272,83.977,93.983,83.251,5.43,6.43,11.07,6.155,4.481,-8.531,14.476,6.766,-1.982,2.196,2.008,1.865,1.946,2.041,2.143,2.131,,37.0,0.867,0.885,1.288,2.181,2.339,1.19,2.69,6.517,10.05,4.051,3.265,2.484,2.865,3.991,0.948,3.607,3.638,2.094,2.802,2.978,3.054,3.13,3.224,3.279,3.326,,5478.0,4239.0,4512.0,4118.0,3911.0,3565.0,3593.0,3720.0,10.0,10.0,10.0,10.0,10.0,5.767,6.136,5.205,3.625,3.0,3.131,3.332,2.653,2.121,13.672,14.322,10.888,8.416,9.333,10.956,9.058,9.165,8.61,9.905,8.051,6.692,5.482,4.644,5.526,5.405,4.461,3.845,20697.275,21447.838,23303.078,25888.048,25814.169,25392.065,29187.369,28373.838,32610.111,,,,,,,4.57,,,2399.576,2373.916,1814.203,,9.147,9.148,9.137,9.027,8.906,8.894,8.89,8.892,83.083,84.83,84.435,84.653,85.725,85.879,85.738,85.598,85.738,,
España,Southern Europe,Europe,2.723,2.815,2.803,2.701,2.52,2.785,2.768,2.31,2.5,,,,,,,,15.157,15.667,16.261,16.501,17.23,11.663,13.299,17.465,18.081,55.153,40.724,41.116,4.142,2.828,2.655,1.948,1.232,-11.374,6.57,5.416,1.425,0.219,0.383,0.535,0.738,1.021,0.792,0.41,1.027,1.53,20.782,18.132,15.667,13.729,12.46,13.882,13.065,11.286,10.672,23.557,21.394,19.04,17.036,16.01,17.446,16.733,14.781,13.882,22.057,19.635,17.224,15.255,14.105,15.532,14.781,12.917,12.179,5.283,5.095,5.108,4.991,4.936,4.956,4.858,5.024,4.816,5.784,5.94,6.071,5.886,5.68,5.674,5.716,5.409,5.071,2.1,2.13,2.267,2.163,2.037,1.941,2.092,1.885,1.924,12.121,11.581,11.585,11.109,10.808,11.179,10.843,10.91,10.354,4.124,4.223,4.354,4.204,4.031,3.985,4.06,3.8,3.622,33.299,33.577,34.9,34.875,34.676,30.481,33.757,39.755,38.059,4.351,5.392,5.607,1.661,2.265,-20.099,13.388,14.313,2.78,1.222,1.19,1.21,1.242,1.25,1.41,1.429,,31.0,0.552,0.372,1.258,1.187,1.429,1.134,2.556,4.712,6.235,1.971,3.617,2.54,4.467,2.161,2.922,4.423,4.527,2.651,3.847,3.824,3.878,4.021,4.404,4.577,4.48,,91750.0,98824.0,92613.0,93560.0,92010.0,77541.0,99159.0,96655.0,9.0,8.0,9.0,9.0,9.0,13.374,11.703,10.343,8.816,8.67,9.859,9.368,7.903,7.38,30.685,27.62,24.445,21.962,20.016,21.01,20.971,18.629,17.649,21.471,19.305,17.292,15.383,14.459,17.587,16.02,13.756,13.271,25969.838,26740.685,28367.939,30592.126,29776.201,27230.36,30817.683,30287.366,33509.013,,,,,,,3.01,,,1189.644,1189.223,1264.92,,24.573,24.696,24.53,23.787,23.645,23.299,23.112,23.395,82.597,83.325,83.307,83.899,84.256,83.865,84.298,84.066,84.831,,
Estados Unidos,Northern America,North America,1.029,0.937,0.94,0.898,0.833,0.936,0.945,,,,,,,,,,6.929,6.895,7.1,6.927,6.892,5.589,5.805,6.394,6.402,8.465,3.334,3.343,2.19,1.084,1.811,2.426,2.118,-3.106,5.888,2.136,2.383,0.967,0.958,0.872,0.767,0.702,1.217,0.41,0.622,0.749,5.366,4.937,4.394,3.945,3.72,7.807,5.463,3.68,3.795,5.175,4.786,4.307,3.836,3.608,8.356,5.21,3.613,3.45,5.28,4.869,4.355,3.896,3.669,8.055,5.349,3.65,3.638,2.718,2.672,2.598,2.599,2.523,2.551,2.647,2.528,2.424,2.459,2.449,2.443,2.322,2.282,2.332,2.215,2.141,2.059,0.957,0.967,0.949,0.964,0.951,1.032,0.994,0.992,0.987,3.727,3.715,3.654,3.682,3.571,3.755,3.937,3.756,3.658,1.781,1.781,1.768,1.709,1.68,1.746,1.662,1.621,1.57,12.411,11.888,12.177,12.287,11.789,10.074,10.791,11.602,11.012,0.32,0.474,4.114,2.854,0.534,-13.128,6.477,7.513,2.764,2.787,2.853,2.904,3.01,3.17,3.468,3.457,,6.0,0.928,0.95,1.791,2.291,1.65,1.329,4.566,7.129,3.598,2.795,2.523,1.942,1.039,1.467,0.642,2.009,1.573,1.258,,,,2.57,3.518,3.555,3.608,,,,,,,,,,10.6,10.6,10.6,10.6,10.6,3.032,2.908,2.686,2.45,2.38,5.591,3.576,2.321,2.373,7.76,7.492,6.551,5.872,5.396,11.724,8.056,5.507,5.591,7.087,6.471,5.766,5.172,4.84,10.457,7.076,4.96,4.888,57040.208,58206.614,60322.261,63201.046,65604.682,64411.373,71318.307,78035.175,82769.412,,,,,,,,1.45,,,,,,17.104,17.154,17.21,17.087,16.955,16.825,16.697,16.572,93.556,93.613,93.748,93.719,93.906,93.693,93.417,93.716,93.918,,
Estonia,Northern Europe,Europe,2.806,2.072,2.339,2.049,2.266,1.932,1.922,2.435,1.927,,,,,,,,42.253,42.469,42.612,43.142,43.214,40.827,51.567,53.807,54.565,0.0,0.0,0.0,1.771,3.063,5.507,3.339,3.342,-3.075,7.041,-1.268,-4.541,0.281,0.244,0.345,0.585,0.619,0.455,0.374,1.616,1.866,6.496,7.561,6.34,5.56,4.125,7.13,6.782,6.066,6.123,6.324,6.16,5.242,5.255,4.926,6.771,5.544,5.061,6.638,6.412,6.882,5.807,5.412,4.514,6.956,6.178,5.571,6.378,3.672,3.801,3.862,3.972,4.029,4.107,4.166,4.158,4.292,5.434,5.761,5.312,5.11,5.023,4.516,3.9,3.545,4.002,2.559,1.951,1.858,1.65,1.544,1.56,1.424,1.643,1.165,5.87,6.08,6.296,6.391,6.384,6.608,6.76,6.676,6.817,4.032,3.9,3.626,3.432,3.34,3.082,2.684,2.604,2.6,76.034,75.477,74.306,72.9,72.019,68.155,79.546,86.664,77.858,-1.506,4.826,4.832,2.896,5.034,-4.117,22.125,5.042,-8.976,1.468,1.243,1.277,1.41,1.631,1.751,1.752,,18.0,1.306,2.439,3.741,4.849,3.823,0.753,5.372,15.782,8.055,-3.069,3.769,6.319,4.08,9.768,12.015,20.306,4.893,12.959,3.417,3.456,3.468,3.483,3.469,3.48,3.438,,15005.0,16572.0,18461.0,19950.0,20899.0,20329.0,24728.0,20608.0,8.0,8.0,8.0,8.0,8.0,3.969,3.899,3.248,3.518,2.823,4.757,3.445,3.654,3.564,12.286,12.887,10.769,10.536,9.644,13.567,14.234,12.007,12.909,6.927,7.797,6.631,5.682,4.795,7.425,6.854,5.895,7.43,17722.156,18666.374,20851.522,23618.136,24021.25,23933.994,27953.767,28451.148,30133.304,,,,,,,6.69,,,675.118,710.211,654.848,,15.528,16.011,15.883,15.977,16.14,16.234,16.374,16.546,90.458,90.119,89.842,89.637,89.586,89.285,89.074,89.166,88.892,,
Eswatini,Southern Africa,Africa,7.718,5.688,8.205,7.583,7.688,7.92,7.495,7.905,7.052,,3.271,,,,,,7.052,7.026,10.422,7.081,5.807,6.24,6.517,8.168,14.278,100.0,100.0,100.0,0.777,2.926,1.696,-0.156,3.988,-3.934,2.211,-1.078,4.026,1.222,1.264,1.458,1.656,1.694,1.873,1.971,1.862,1.813,21.556,21.098,22.947,24.831,26.642,31.624,32.882,33.828,33.554,25.183,24.493,26.242,28.032,29.743,34.364,35.507,36.984,36.696,,22.718,,,,,34.153,,,2.231,2.229,2.219,2.211,2.203,2.194,2.182,2.168,2.155,15.153,14.852,15.2,15.618,16.041,16.839,17.321,17.412,17.182,11.608,11.318,11.073,10.868,10.62,10.526,10.372,10.202,10.016,33.748,33.586,33.544,33.308,32.943,33.048,32.908,32.9,32.705,13.505,13.205,13.27,13.388,13.485,13.862,14.026,14.002,13.774,,,,,,,,,,,,,,,,,,,0.268,,,,,,,,121.0,5.727,6.518,5.896,3.502,2.548,4.864,0.168,9.766,1.62,0.812,0.725,-1.299,0.668,2.785,0.945,2.382,0.284,0.633,,0.094,0.181,0.24,,0.14,,1.591,2380.0,2472.0,2213.0,2626.0,2871.0,2961.0,,,33.0,33.0,33.0,33.0,33.0,,11.342,,,,,20.252,,,,25.39,,,,,37.362,,,,28.947,,,,,57.283,,,3393.534,3223.92,3831.426,3986.106,3894.33,3442.322,3926.487,3852.086,3610.609,,4.66,,,,,,,,36.049,,,,10.291,10.291,10.291,10.291,10.291,10.291,10.291,10.291,64.021,64.185,64.237,64.48,64.854,64.759,64.91,64.933,65.14,,
Etiopía,Eastern Africa,Africa,36.057,34.699,33.779,31.219,33.633,35.558,37.579,37.642,35.79,,,,,,,,12.341,11.257,10.618,13.199,11.483,9.167,10.868,11.401,9.181,100.0,100.0,100.0,7.468,6.51,6.619,3.974,5.487,3.223,2.856,2.595,3.761,4.923,4.937,4.936,4.903,4.892,4.901,4.856,4.795,4.769,1.774,1.846,1.917,2.013,2.091,2.98,2.938,2.443,2.436,3.25,3.422,3.59,3.803,3.984,5.334,5.283,4.709,4.697,,,,,,,3.935,,,0.371,0.318,0.272,0.232,0.198,0.169,0.143,0.138,0.134,75.447,74.57,73.404,72.626,71.698,71.191,70.081,69.84,69.144,61.03,59.796,58.687,57.669,56.298,55.174,54.301,53.741,53.065,87.021,86.641,86.36,86.076,85.77,85.913,85.337,85.112,84.961,68.967,67.99,66.913,66.098,65.053,64.391,63.466,63.074,62.37,9.363,7.812,7.629,8.373,7.94,7.127,7.632,8.244,6.593,-11.219,-8.141,7.666,5.409,-5.78,-5.399,18.952,10.999,-0.754,,,0.274,,,,,,159.0,10.837,10.398,6.677,12.382,12.86,18.255,21.763,34.667,33.021,4.066,5.576,4.913,3.988,2.657,2.225,3.828,2.895,1.993,,,,0.076,0.051,0.104,0.101,0.108,13212.0,9125.0,11265.0,10935.0,14211.0,17499.0,19649.0,34327.0,29.0,29.0,29.0,29.0,29.0,,,,,,,10.561,,,,,,,,,4.539,,,,,,,,,7.677,,,621.846,696.196,745.632,747.968,828.709,905.313,910.948,1011.073,1272.016,0.8,,,,,,,,,,,33.257,,13.93,14.041,14.15,14.343,14.347,14.35,14.559,14.532,12.609,13.04,13.368,13.692,14.032,13.918,14.519,14.75,14.905,,
Federación de Rusia,Eastern Europe,Europe,3.873,3.84,3.554,3.394,3.53,4.006,3.938,3.821,3.349,0.8,0.948,1.033,,,,,10.296,9.809,9.3,9.616,9.476,7.549,7.13,5.281,5.819,91.827,91.708,91.609,-2.276,-0.09,1.614,2.717,2.142,-2.527,5.966,-1.733,3.894,0.414,0.413,0.364,0.262,0.245,0.08,-0.103,-0.097,-0.013,5.862,5.787,5.394,4.937,4.661,5.664,4.669,3.777,2.969,5.352,5.381,5.071,4.8,4.356,5.574,4.833,3.961,3.188,5.615,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076,1.292,1.29,1.355,1.455,1.448,1.35,1.288,1.284,1.387,8.218,8.32,7.659,7.666,7.563,7.746,7.678,7.655,7.501,5.112,5.017,4.032,3.989,4.002,4.157,3.918,3.855,3.805,5.968,6.245,5.325,5.436,5.311,5.45,5.434,5.262,5.198,6.71,6.718,5.902,5.883,5.833,6.001,5.853,5.804,5.697,28.703,25.854,26.091,30.793,28.433,25.522,29.771,28.026,23.083,3.673,3.169,5.014,5.554,0.733,-4.17,3.28,-13.887,,1.101,1.102,1.11,0.99,1.035,1.091,0.962,0.936,29.0,7.25,2.844,5.35,9.998,3.263,0.898,19.412,16.715,7.074,0.503,2.548,1.814,0.53,1.889,0.635,2.194,-1.756,-0.497,3.942,3.982,4.078,4.119,4.187,3.827,,,456046.0,433464.0,390299.0,317475.0,281834.0,214895.0,221776.0,240458.0,9.0,9.0,9.0,9.0,9.0,5.387,5.459,5.05,4.796,4.451,5.608,4.687,2.597,1.877,13.911,14.081,13.592,12.771,10.983,12.61,11.347,9.606,8.264,5.129,5.035,4.717,4.259,3.974,4.984,4.155,4.174,3.407,9277.714,8663.158,10658.913,11211.888,11447.701,10108.327,12521.522,15445.242,13817.046,,,,,,0.59,,,,483.643,460.897,451.226,437.839,7.428,7.428,7.428,7.428,7.428,7.428,7.428,7.428,92.74,92.465,93.321,93.108,93.241,93.2,93.278,93.454,93.415,,
Fiji,Melanesia,Oceania,7.872,10.664,10.532,10.907,11.291,14.325,15.276,12.711,11.733,,,,,,,,40.134,39.715,39.855,42.775,44.117,20.504,18.428,41.913,,99.979,93.694,82.803,4.388,2.38,5.4,3.991,-0.334,-17.044,-5.062,19.44,6.975,1.044,0.99,0.87,0.731,0.64,0.879,1.048,1.139,1.34,3.764,3.698,3.701,3.709,3.741,4.031,4.056,3.802,3.694,5.29,5.542,5.546,5.557,5.603,5.848,5.945,5.689,5.532,,4.32,,,,,,,,1.254,1.226,1.228,1.226,1.218,1.209,1.212,1.21,1.206,35.157,35.32,34.608,34.093,33.862,34.321,33.967,33.386,32.791,21.392,21.132,20.69,20.197,19.831,19.822,19.882,19.178,18.866,37.777,34.192,33.301,32.38,31.482,31.788,30.966,30.476,30.199,30.453,30.605,29.966,29.443,29.159,29.455,29.223,28.599,28.092,48.837,46.647,46.016,47.749,48.461,27.83,27.253,48.174,,,,,,,,,,,,,,,,,,,102.0,2.531,2.633,1.698,1.426,1.548,-1.484,-2.513,2.448,4.1,4.386,7.943,7.24,8.4,5.92,5.401,9.521,2.084,0.532,0.814,,,,,,,,,,,,1121.0,1320.0,1130.0,1352.0,39.0,38.0,38.0,38.0,38.0,,5.022,,,,,,,,,2.575,,,,,,,,,5.545,,,,,,,,5097.531,5363.79,5826.848,6085.42,5950.829,4844.421,4696.171,5405.03,5888.737,,,,,,,,,,,,,,3.842,3.919,3.996,4.072,4.149,4.204,4.204,4.204,60.969,64.582,65.471,66.395,67.3,67.003,67.822,68.314,68.595,,
Filipinas,South-Eastern Asia,Asia,10.996,10.205,10.183,9.65,8.82,10.185,10.069,9.552,9.397,,,,,,,,17.189,17.376,18.561,18.794,18.441,13.76,13.474,16.409,17.829,99.433,96.816,96.371,4.787,5.721,5.562,5.034,4.836,-10.549,4.762,6.766,4.694,1.892,1.754,1.733,1.718,1.731,1.693,1.486,1.373,1.454,2.968,2.596,2.459,2.124,2.046,2.394,3.12,2.412,2.024,3.218,2.846,2.701,2.674,2.529,2.719,3.822,2.861,2.501,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,,3.148,3.356,3.696,3.619,2.945,2.526,2.84,2.573,2.561,35.942,33.23,31.691,30.551,28.776,31.017,30.06,28.272,27.752,19.07,17.411,15.415,14.446,13.775,15.12,15.497,15.121,14.728,37.873,35.404,34.1,32.897,33.205,34.879,33.592,34.517,34.184,29.189,26.986,25.44,24.293,22.858,24.769,24.326,22.836,22.365,27.208,26.673,29.552,30.214,28.383,25.203,25.752,28.387,26.654,9.967,9.206,17.402,11.816,2.636,-16.143,8.001,10.959,1.439,0.157,,,0.322,,,,,95.0,-0.72,1.28,2.32,3.741,0.697,1.65,2.282,5.489,4.596,1.84,2.599,3.122,2.868,2.301,1.886,3.041,2.348,2.085,0.622,0.642,0.669,0.701,0.735,0.752,0.786,,21453.0,22412.0,24379.0,20092.0,21835.0,15161.0,15396.0,25421.0,35.0,27.0,19.0,13.0,13.0,8.46,7.51,3.68,,,,4.579,3.697,,5.27,4.46,1.282,,,,2.857,2.065,,10.28,9.03,3.154,,,,6.275,4.792,,2909.858,2985.196,3038.121,3168.51,3400.789,3227.579,3484.386,3548.069,3804.873,,,,,,,2.98,,,17.538,,,,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,58.978,61.24,62.204,63.485,63.85,62.595,63.568,62.909,63.255,,
Finlandia,Northern Europe,Europe,2.06,2.09,2.068,2.114,2.19,2.24,2.159,2.24,2.313,,,,,,,,22.422,22.834,23.792,25.029,27.163,23.536,24.135,27.615,27.448,0.0,0.0,0.0,0.136,2.278,3.061,1.059,1.238,-2.631,2.522,1.175,-1.656,0.388,0.346,0.293,0.199,0.185,0.227,0.3,0.371,0.607,9.874,9.036,8.871,7.419,7.175,8.01,8.138,7.047,7.846,8.842,8.582,8.388,7.298,6.173,7.485,7.044,6.367,6.413,9.376,8.818,8.64,7.361,6.695,7.759,7.617,6.719,7.151,3.736,3.649,3.422,3.362,3.504,3.514,3.483,3.442,3.415,6.135,5.513,5.253,5.225,5.375,5.134,5.922,5.449,5.403,2.196,2.087,2.149,2.068,2.063,2.047,2.136,1.958,1.732,10.545,10.145,9.59,9.508,9.673,9.924,10.075,10.372,9.774,4.224,3.865,3.763,3.712,3.778,3.655,4.108,3.76,3.607,35.782,35.333,38.166,39.149,40.618,36.214,39.922,46.096,42.815,0.244,4.187,9.028,1.714,6.847,-8.501,6.041,4.22,0.156,2.872,2.724,2.728,2.757,2.8,2.912,2.989,,20.0,1.633,0.055,0.836,1.987,1.482,1.638,2.435,5.449,3.914,7.538,2.19,6.661,-3.845,6.097,-0.939,8.014,4.673,-0.088,3.413,3.422,3.489,3.503,3.567,3.611,4.381,,12625.0,13584.0,13848.0,15829.0,19592.0,21333.0,23109.0,20896.0,8.0,8.0,8.0,8.0,8.0,6.395,5.804,5.637,4.345,4.021,4.515,4.598,3.915,3.978,16.447,17.372,16.03,17.098,15.371,19.279,15.986,13.542,15.818,10.156,9.564,9.522,7.86,7.26,8.396,8.384,7.494,7.639,42560.346,43451.256,46085.017,49654.25,48358.181,48828.685,53099.135,50438.475,52925.69,,,,,,,1.24,,,,,,,7.378,7.39,7.377,7.38,7.387,7.38,7.38,7.373,85.72,86.206,86.988,87.131,86.823,86.562,86.442,86.187,86.811,,
