Country,Happiness Rank 2015,Happiness Rank 2016,Happiness Rank 2017,Happiness Rank 2018,Happiness Rank 2019,Happiness Score 2015,Happiness Score 2016,Happiness Score 2017,Happiness Score 2018,Happiness Score 2019,Family 2015,Family 2016,Family 2017,Family 2018,Family 2019,Freedom 2015,Freedom 2016,Freedom 2017,Freedom 2018,Freedom 2019,Trust (Government Corruption) 2015,Trust (Government Corruption) 2016,Trust (Government Corruption) 2017,Trust (Government Corruption) 2018,Trust (Government Corruption) 2019,Generosity 2015,Generosity 2016,Generosity 2017,Generosity 2018,Generosity 2019,Happiness.Rank 2015,Happiness.Rank 2016,Happiness.Rank 2017,Happiness.Rank 2018,Happiness.Rank 2019,Happiness.Score 2015,Happiness.Score 2016,Happiness.Score 2017,Happiness.Score 2018,Happiness.Score 2019,Economy..GDP.per.Capita. 2015,Economy..GDP.per.Capita. 2016,Economy..GDP.per.Capita. 2017,Economy..GDP.per.Capita. 2018,Economy..GDP.per.Capita. 2019,Health..Life.Expectancy. 2015,Health..Life.Expectancy. 2016,Health..Life.Expectancy. 2017,Health..Life.Expectancy. 2018,Health..Life.Expectancy. 2019,Trust..Government.Corruption. 2015,Trust..Government.Corruption. 2016,Trust..Government.Corruption. 2017,Trust..Government.Corruption. 2018,Trust..Government.Corruption. 2019,Dystopia.Residual 2015,Dystopia.Residual 2016,Dystopia.Residual 2017,Dystopia.Residual 2018,Dystopia.Residual 2019,Overall rank 2015,Overall rank 2016,Overall rank 2017,Overall rank 2018,Overall rank 2019,Score 2015,Score 2016,Score 2017,Score 2018,Score 2019,GDP per capita 2015,GDP per capita 2016,GDP per capita 2017,GDP per capita 2018,GDP per capita 2019,Social support 2015,Social support 2016,Social support 2017,Social support 2018,Social support 2019,Healthy life expectancy 2015,Healthy life expectancy 2016,Healthy life expectancy 2017,Healthy life expectancy 2018,Healthy life expectancy 2019,Freedom to make life choices 2015,Freedom to make life choices 2016,Freedom to make life choices 2017,Freedom to make life choices 2018,Freedom to make life choices 2019,Perceptions of corruption 2015,Perceptions of corruption 2016,Perceptions of corruption 2017,Perceptions of corruption 2018,Perceptions of corruption 2019
Guinea,152.0,153.0,154.0,103.85266666666666,53.70533333333333,3.5579999999999927,3.5090000000000003,3.4599999999999937,2.5895976380666164,1.7191952761332392,0.848792914199862,1.0120402570248077,0.791244685649872,0.6510768932364311,0.5109091008229902,0.3707413084095492,0.3389743042555722,0.348587512969971,0.2713950086466472,0.1942025043233234,0.1170099999999996,0.114819999999999,0.1126299999999993,0.1706099999999995,0.2285899999999998,0.28657,0.29914,0.264815092086792,0.185,0.207,49.80466666666667,99.40233333333332,149.0,119.90139999389648,90.80279998779297,61.70419998168945,32.60559997558593,3.50699996948242,2.8545099616050704,2.202019953727721,1.5495299458503715,0.8970399379730223,0.244549930095673,0.2344657719135288,0.2243816137313846,0.2142974555492404,0.2042132973670962,0.194129139184952,0.1774908348917962,0.1608525305986404,0.1442142263054846,0.1275759220123288,0.110937617719173,0.3992124736309044,0.6874873295426358,0.9757621854543672,1.2640370413660986,1.55231189727783,69.70154126485188,137.8507706324259,206.0,184.0,162.0,140.0,118.0,2.254000000000133,2.824000000000069,3.3940000000000055,3.964,4.534,0.23599999999999,0.2719999999999913,0.3079999999999927,0.344,0.38,0.6809999999999974,0.7180000000000035,0.7550000000000097,0.792,0.829,-0.280999999999949,-0.1169999999999618,0.0470000000000254,0.211,0.375,0.5799999999999983,0.5180000000000007,0.456000000000003,0.394,0.332,0.1179999999999985,0.1099999999999994,0.1020000000000003,0.094,0.086
Haiti,153.0,170.0,187.0,125.84600000000005,64.69200000000008,3.5380000000001246,3.0480000000001155,2.5580000000001064,1.8577076986440724,1.1574153972880383,0.4571230959320047,0.4058380069065066,0.640449821949005,0.4350287024160645,0.2296075828831239,0.0241864633501833,-0.0050724594247881,0.0303698573261499,0.0595032382174309,0.088636619108712,0.117769999999993,0.0907799999999952,0.0637899999999973,0.1964833333333315,0.3291766666666658,0.46187,0.47958,0.489203780889511,0.392,0.419,48.61266666666666,96.80633333333331,145.0,116.72059998512267,88.44119997024536,60.161799955368046,31.88239994049073,3.6029999256134,2.956121993064878,2.309244060516356,1.6623661279678337,1.0154881954193111,0.368610262870789,0.3503524363040928,0.3320946097373966,0.3138367831707004,0.2955789566040042,0.277321130037308,0.241831333935261,0.2063415378332139,0.1708517417311669,0.1353619456291199,0.0998721495270729,0.4193312466144563,0.7387903437018397,1.0582494407892231,1.3777085378766063,1.69716763496399,51.46477842330925,101.2323892116545,150.99999999999977,149.99999999999977,148.99999999999977,148.0,147.0,3.536999999999999,3.5519999999999996,3.567,3.582,3.597,0.2910000000000021,0.2990000000000012,0.3070000000000004,0.315,0.323,0.7920000000000016,0.7659999999999982,0.7399999999999949,0.714,0.688,-0.190999999999974,-0.0310000000000059,0.1290000000000191,0.289,0.449,0.0220000000000002,0.0230000000000001,0.0240000000000004,0.025,0.026,0.0859999999999985,0.0919999999999987,0.0979999999999989,0.104,0.11
Honduras,102.99999999999976,101.99999999999976,100.99999999999976,68.9846666666665,36.96933333333324,4.953999999999979,5.036999999999978,5.119999999999976,3.793864434983987,2.467728869967999,1.1415933049520106,1.2368257943089986,1.14394497871399,0.909183641916798,0.6744223051196061,0.4396609683224142,0.4801316852650359,0.348079860210419,0.2553432401402792,0.1626066200701395,0.0698699999999998,0.0706799999999998,0.0714899999999998,0.1244166666666665,0.1773433333333333,0.23027,0.2044,0.236188873648643,0.197,0.246,30.497333333333337,60.74866666666667,91.0,73.8362000465393,56.672400093078615,39.508600139617926,22.34480018615723,5.18100023269653,4.290914809703824,3.4008293867111186,2.5107439637184132,1.6206585407257077,0.730573117733002,0.700972390174866,0.67137166261673,0.6417709350585941,0.612170207500458,0.582569479942322,0.4807246744632723,0.3788798689842225,0.2770350635051728,0.1751902580261231,0.0733454525470734,0.4718385934829707,0.8703317344188679,1.2688248753547653,1.6673180162906625,2.06581115722656,38.37720743815104,74.68860371907552,111.0,98.0,85.0,72.0,59.0,4.4360000000000355,4.79200000000003,5.148000000000025,5.504,5.86,0.554000000000002,0.5760000000000005,0.597999999999999,0.62,0.642,1.112000000000002,1.143000000000001,1.1739999999999997,1.205,1.236,0.004000000000019,0.2100000000000363,0.4159999999999968,0.622,0.828,0.3149999999999977,0.3629999999999995,0.4110000000000013,0.459,0.507,0.0620000000000002,0.0659999999999998,0.0699999999999994,0.074,0.078
Hong Kong,78.0,81.0,84.0,57.81400000000001,31.628000000000007,5.442,5.425999999999995,5.409999999999997,3.83408000000001,2.258160000000023,0.6822400000000357,0.4942700000000286,0.3063000000000215,0.3924437500000171,0.4785875000000127,0.5647312500000083,0.5101475000000164,0.4555637500000102,0.3909425000000084,0.3263212500000065,0.2617000000000047,0.206930000000014,0.1521600000000091,0.2097525000000075,0.2673450000000059,0.3249375000000043,0.40097,0.323485,0.246,0.258,2.7012903225806455,5.144580645161291,7.587870967741937,10.031161290322585,12.474451612903229,14.917741935483871,17.36103225806452,19.804322580645163,22.24761290322581,24.690903225806455,27.1341935483871,29.577483870967747,32.02077419354839,34.464064516129035,36.90735483870968,39.35064516129033,41.793935483870975,44.23722580645162,46.68051612903226,49.12380645161291,51.56709677419356,54.0103870967742,56.45367741935485,58.89696774193549,61.340258064516135,63.783548387096786,66.22683870967742,68.67012903225807,71.11341935483873,73.55670967741936,76.0,76.0,76.0,76.0,76.0,5.43,5.43,5.43,5.43,5.43,1.3059999999999974,1.3389999999999986,1.372,1.405,1.438,1.3290000000000006,1.315999999999999,1.3029999999999973,1.29,1.277,0.7539999999999907,0.8460000000000036,0.9379999999999882,1.03,1.122,0.775999999999982,0.6919999999999789,0.6080000000000041,0.524,0.44,0.302999999999999,0.2989999999999995,0.2949999999999999,0.291,0.287
"Hong Kong S.A.R., China",79.78481012658226,79.24474756097558,78.03327317073169,53.9956544715447,29.95803577235772,5.920417073170734,5.309596698903194,5.222549521151279,3.866121898309223,2.509694275467168,1.1532666526251123,1.2531609534747354,1.26279091835022,1.1084264636039736,0.9540620088577272,0.7996975541114808,0.6453330993652344,0.490968644618988,0.4793183594942093,0.4676680743694306,0.4560177892446518,0.4443675041198732,0.4327172189950945,0.4210669338703158,0.409416648745537,0.3977663636207584,0.3861160784959797,0.374465793371201,14.49957263469696,28.62467947602272,42.74978631734848,56.87489315867424,71.0,57.89440002441406,44.78880004882812,31.68320007324219,18.57760009765625,5.47200012207031,4.687935066223142,3.903870010375974,3.1198049545288056,2.335739898681638,1.55167484283447,1.4299523591995218,1.3082298755645736,1.1865073919296254,1.0647849082946772,0.943062424659729,0.813236689567566,0.683410954475403,0.55358521938324,0.423759484291077,0.293933749198914,0.3460736274719242,0.3982135057449344,0.4503533840179445,0.5024932622909548,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965,0.554633140563965
Hungary,78.0,65.0,52.0,36.49666666666667,20.99333333333334,5.490000000000009,5.834999999999923,6.17999999999995,4.553319151967325,2.9266383039346997,1.2999574559020743,1.3704490018653814,1.34313309192657,0.9716231524183044,0.6001132129100392,0.2286032734017737,0.1867071523020769,0.175863519310951,0.1378623462072992,0.0998611731036475,0.0618599999999958,0.0789999999999935,0.0961399999999983,0.1067599999999989,0.1173799999999994,0.128,0.099,0.0784016624093056,0.061,0.081,25.054,50.027,75.0,61.06479997634888,47.12959995269775,33.194399929046625,19.259199905395505,5.32399988174438,4.516402292251584,3.708804702758788,2.9012071132659925,2.093609523773196,1.2860119342804,1.1663622379303014,1.0467125415802028,0.9270628452301042,0.8074131488800056,0.687763452529907,0.5575381495058535,0.4273128464817999,0.2970875434577464,0.1668622404336929,0.0366369374096394,0.3726014047861095,0.7085658721625796,1.0445303395390495,1.3804948069155198,1.71645927429199,31.144306182861325,60.572153091430664,90.0,83.0,76.0,69.0,62.0,5.206000000000017,5.343999999999994,5.481999999999971,5.62,5.758,1.080999999999996,1.110999999999997,1.1409999999999982,1.171,1.201,1.3739999999999988,1.3829999999999991,1.3919999999999997,1.401,1.41,0.4439999999999884,0.539999999999992,0.6359999999999957,0.732,0.828,0.4390000000000071,0.3790000000000049,0.3190000000000026,0.259,0.199,0.0279999999999995,0.0259999999999998,0.024,0.022,0.02
India,119.0,120.0,121.0,82.08100000000002,43.162000000000035,4.243000000000052,4.0820000000000505,3.921000000000049,2.896942265218115,1.8728845304361812,0.8488267956542472,1.035143094024647,0.754372596740723,0.675222199898969,0.5960718030572152,0.5169214062154612,0.5137099739180391,0.469987004995346,0.3431646699968974,0.2163423349984488,0.0895200000000002,0.0918200000000002,0.0941200000000002,0.1509966666666668,0.2078733333333334,0.26475,0.25028,0.231538489460945,0.172,0.2,40.8,81.4,122.0,98.4630000114441,74.92600002288819,51.38900003433227,27.852000045776364,4.31500005722046,3.6104442954063423,2.9058885335922247,2.201332771778107,1.4967770099639894,0.792221248149872,0.7248625218868259,0.6575037956237797,0.5901450693607334,0.5227863430976872,0.455427616834641,0.3827874705195431,0.3101473242044452,0.2375071778893473,0.1648670315742494,0.0922268852591515,0.3776049315929412,0.6629829779267309,0.9483610242605206,1.2337390705943103,1.5191171169281,38.346078077952065,75.17303903897603,112.0,119.0,126.0,133.0,140.0,4.715000000000032,4.5400000000000205,4.365000000000009,4.19,4.015,0.6189999999999998,0.6530000000000058,0.6869999999999976,0.721,0.755,0.6929999999999978,0.7109999999999985,0.7289999999999992,0.747,0.765,0.1759999999999877,0.2789999999999963,0.3819999999999766,0.485,0.588,0.6619999999999919,0.6209999999999951,0.5799999999999983,0.539,0.498,0.1169999999999973,0.1089999999999982,0.100999999999999,0.093,0.085
Indonesia,84.0,89.0,94.0,64.40966666666667,34.81933333333334,5.229000000000013,5.144000000000034,5.059000000000026,3.7948743107944263,2.5307486215888275,1.2666229323832283,1.3603052820269284,1.27444469928741,1.0188249116499488,0.7632051240124875,0.5075853363750262,0.4924834479930844,0.443323463201523,0.2976956421343488,0.1520678210671746,0.0064400000000004,0.0096600000000011,0.0128800000000008,0.1803700000000005,0.3478600000000003,0.51535,0.56521,0.611704587936401,0.484,0.498,27.332,54.166,81.0,65.85240001678467,50.704800033569335,35.557200050354,20.40960006713867,5.26200008392334,4.408707785606384,3.555415487289429,2.7021231889724735,1.8488308906555175,0.995538592338562,0.8949000179767608,0.7942614436149597,0.6936228692531584,0.5929842948913573,0.492345720529556,0.3969400035217402,0.3015342865139244,0.2061285695061086,0.1107228524982928,0.0153171354904771,0.2981491036713116,0.5809810718521462,0.8638130400329808,1.146645008213815,1.42947697639465,36.95298465092977,72.47649232546489,108.0,104.0,100.0,96.0,92.0,4.796000000000021,4.89500000000001,4.994,5.093,5.192,0.8030000000000044,0.8350000000000009,0.8669999999999973,0.899,0.931,1.2510000000000012,1.2390000000000008,1.2270000000000003,1.215,1.203,0.1080000000000609,0.2460000000000377,0.3840000000000145,0.522,0.66,0.679000000000002,0.632000000000005,0.585000000000008,0.538,0.491,-0.0120000000000004,-0.0020000000000024,0.0079999999999991,0.018,0.028
Iran,100.0,95.0,90.0,61.64666666666666,33.29333333333333,4.939999999999998,5.067000000000007,5.194000000000017,3.701092777345461,2.2081855546909046,0.7152783320363483,0.798818956549951,0.711551249027252,0.60378061330357,0.4960099775798879,0.388239341856206,0.3214958988322394,0.249322608113289,0.1838050720755262,0.1182875360377634,0.0527700000000006,0.0498400000000005,0.0469100000000004,0.1582266666666669,0.2695433333333334,0.38086,0.38538,0.387242913246155,0.282,0.27,36.18000000000001,72.09,108.0,87.33839998245239,66.67679996490479,46.01519994735718,25.353599929809576,4.69199991226196,3.984974551200864,3.2779491901397684,2.570923829078672,1.863898468017576,1.15687310695648,1.0533651232719403,0.9498571395874011,0.8463491559028617,0.7428411722183224,0.639333188533783,0.52121876552701,0.4031043425202369,0.284989919513464,0.1668754965066909,0.048761073499918,0.3387558490037924,0.6287506245076668,0.9187454000115411,1.2087401755154157,1.49873495101929,25.332489967346195,49.166244983673096,73.0,84.0,95.0,106.0,117.0,5.184000000000026,5.024999999999977,4.8659999999999854,4.707,4.548,0.9359999999999928,0.977000000000004,1.018000000000001,1.059,1.1,0.5580000000000211,0.6290000000000191,0.700000000000017,0.771,0.842,0.4089999999999918,0.5029999999999859,0.5970000000000084,0.691,0.785,0.9209999999999924,0.7669999999999959,0.6129999999999995,0.459,0.305,0.141,0.1370000000000004,0.1330000000000009,0.129,0.125
Iraq,112.0,112.0,112.0,76.15766666666667,40.31533333333334,4.473000000000013,4.371000000000009,4.2690000000000055,3.1647469768015624,2.060493953603119,0.9562409304046752,1.0361025293064188,0.978613197803497,0.7516097582608589,0.5246063187182208,0.2976028791755827,0.2983944701492911,0.288555532693863,0.2373170217959085,0.186078510897954,0.1348399999999996,0.1333199999999998,0.1317999999999997,0.1476066666666664,0.1634133333333332,0.17922,0.19589,0.19963726401329,0.148,0.148,39.098666666666674,78.04933333333334,117.0,94.49940004348755,71.9988000869751,49.49820013046264,26.99760017395019,4.49700021743774,3.8181422710418658,3.139284324645992,2.460426378250118,1.781568431854244,1.10271048545837,0.9824044823646514,0.8620984792709329,0.7417924761772142,0.6214864730834957,0.501180469989777,0.4223875269293788,0.3435945838689806,0.2648016408085824,0.1860086977481841,0.107215754687786,0.3495540559291848,0.5918923571705836,0.8342306584119824,1.0765689596533812,1.31890726089478,30.879271507263187,60.4396357536316,90.0,99.0,108.0,117.0,126.0,4.512999999999998,4.494,4.475000000000001,4.456,4.437,0.9110000000000014,0.9440000000000026,0.977000000000004,1.01,1.043,0.9439999999999992,0.9529999999999994,0.9619999999999996,0.971,0.98,0.4220000000000112,0.4600000000000079,0.4980000000000046,0.536,0.574,0.492999999999995,0.4300000000000068,0.3670000000000044,0.304,0.241,0.1130000000000013,0.1070000000000011,0.1010000000000008,0.095,0.089
Ireland,20.0,21.0,22.0,16.958000000000002,11.916000000000006,6.874000000000009,6.841000000000008,6.808000000000007,5.055948273484982,3.303896546969957,1.5518448204549316,1.6462203781255198,1.55823111534119,1.2337921134000212,0.9093531114588522,0.5849141095176833,0.529309794437296,0.573110342025757,0.4847568946838372,0.3964034473419175,0.3080499999999979,0.3185599999999979,0.329069999999998,0.3723833333333319,0.415696666666666,0.45901,0.44963,0.42785832285881,0.307,0.298,5.198666666666667,10.099333333333334,15.0,13.395400047302246,11.790800094604492,10.186200141906738,8.581600189208984,6.97700023651123,5.888741517066956,4.800482797622681,3.712224078178408,2.623965358734134,1.53570663928986,1.390521836280826,1.245337033271792,1.100152230262758,0.954967427253724,0.80978262424469,0.7075037300586701,0.60522483587265,0.50294594168663,0.40066704750061,0.29838815331459,0.5934843301773061,0.888580507040022,1.183676683902738,1.478772860765454,1.77386903762817,3.8492460250854466,5.924623012542724,8.0,10.0,12.0,14.0,16.0,6.844999999999999,6.888999999999996,6.932999999999993,6.977,7.021,1.2950000000000017,1.3460000000000036,1.3970000000000056,1.448,1.499,1.6730000000000018,1.643000000000001,1.6129999999999995,1.583,1.553,0.507000000000005,0.6299999999999955,0.7530000000000143,0.876,0.999,0.9080000000000156,0.8100000000000023,0.7120000000000175,0.614,0.516,0.2940000000000005,0.298,0.3019999999999996,0.306,0.31
Islandia,4.0,5.0,6.0,6.48033333333333,6.960666666666659,7.440999999999988,7.380999999999986,7.320999999999998,5.41634400312635,3.5116880062527023,1.6070320093790542,1.7112040128962178,1.6105740070343,1.2897746456381032,0.9689752842419064,0.6481759228457094,0.6071063544311102,0.627162635326385,0.4707917568842564,0.3144208784421279,0.1580499999999993,0.1663500000000013,0.1746499999999997,0.2618666666666665,0.3490833333333333,0.4363,0.47678,0.475540220737457,0.353,0.354,1.236,2.118,3.0,3.900800037384034,4.801600074768068,5.702400112152102,6.603200149536136,7.50400018692017,6.299326753616336,5.094653320312502,3.889979887008668,2.6853064537048343,1.480633020401,1.351216840744018,1.2218006610870358,1.0923844814300534,0.9629683017730712,0.833552122116089,0.697547009587288,0.5615418970584869,0.4255367845296859,0.2895316720008849,0.153526559472084,0.5873643040657052,1.0212020486593263,1.4550397932529475,1.8888775378465688,2.32271528244019,2.88181018829346,3.4409050941467303,4.0,4.0,4.0,4.0,4.0,7.498000000000001,7.497,7.496,7.495,7.494,1.231999999999999,1.2690000000000057,1.3060000000000116,1.343,1.38,1.7040000000000006,1.6839999999999975,1.6639999999999944,1.644,1.624,0.578000000000003,0.6899999999999977,0.8019999999999925,0.914,1.026,0.934999999999974,0.8489999999999895,0.7629999999999768,0.677,0.591,0.1980000000000004,0.1779999999999972,0.1579999999999941,0.138,0.118
Israel,11.0,11.0,11.0,9.752,8.504000000000003,7.256000000000004,7.2450000000000045,7.234000000000005,5.272963317209888,3.311926634419771,1.3508899516296538,1.4270699334907704,1.37628996372223,1.076491431877723,0.7766929000332162,0.4768943681887094,0.400226762886831,0.405988603830338,0.3028957358868914,0.1998028679434447,0.096709999999998,0.1061399999999963,0.1155699999999981,0.1876199999999988,0.2596699999999994,0.33172,0.32288,0.330082654953003,0.354,0.261,3.840666666666667,7.420333333333334,11.0,10.242599964141846,9.485199928283691,8.727799892425539,7.970399856567385,7.21299982070923,6.045476341247561,4.87795286178589,3.71042938232422,2.5429059028625502,1.37538242340088,1.267986738681794,1.160591053962708,1.053195369243622,0.945799684524536,0.83840399980545,0.6877716198563573,0.5371392399072644,0.3865068599581716,0.2358744800090788,0.0852421000599861,0.6285451471805569,1.1718481943011276,1.7151512414216985,2.258454288542269,2.80175733566284,14.20117155710856,25.600585778554276,37.0,31.0,25.0,19.0,13.0,5.838999999999942,6.163999999999987,6.488999999999919,6.814,7.139,1.3759999999999977,1.350999999999999,1.3260000000000003,1.301,1.276,1.871000000000009,1.7670000000000243,1.663000000000011,1.559,1.455,0.44500000000005,0.591000000000065,0.7370000000000232,0.883,1.029,1.0190000000000057,0.8570000000000277,0.6949999999999932,0.533,0.371,0.8419999999999845,0.6519999999999868,0.4619999999999891,0.272,0.082
Italy,50.0,50.0,50.0,35.33533333333333,20.670666666666666,6.006,6.034999999999997,6.064,4.534424791853169,3.0048495837063385,1.4752743755595077,1.5988510163943204,1.44492328166962,1.0508934875642948,0.6568636934589697,0.2628338993536445,0.2392512159125885,0.256450712680817,0.1783371417872115,0.100223570893606,0.0221100000000005,0.0186600000000005,0.0152100000000006,0.086216666666667,0.1572233333333335,0.22823,0.16684,0.17278964817524,0.137,0.158,16.105333333333334,32.05266666666667,48.0,39.592800045013426,31.185600090026856,22.77840013504029,14.371200180053712,5.96400022506714,5.050213503837585,4.136426782608032,3.2226400613784776,2.3088533401489237,1.39506661891937,1.2866821646690347,1.1782977104186996,1.0699132561683644,0.9615288019180293,0.853144347667694,0.6881210964173078,0.5230978451669215,0.3580745939165353,0.1930513426661491,0.0280280914157629,0.3850848838686943,0.7421416763216258,1.0991984687745573,1.4562552612274886,1.81331205368042,27.87554136912028,53.93777068456014,80.0,69.0,58.0,47.0,36.0,5.331000000000017,5.5540000000000305,5.776999999999987,6.0,6.223,1.1739999999999997,1.2040000000000006,1.2340000000000018,1.264,1.294,1.5399999999999956,1.5269999999999977,1.5139999999999958,1.501,1.488,0.66700000000003,0.7600000000000193,0.8530000000000086,0.946,1.039,0.4310000000000116,0.3810000000000002,0.331000000000003,0.281,0.231,0.0220000000000002,0.024,0.0259999999999998,0.028,0.03
